customer_id,first_name,last_name,email,phone,age,gender,country,state,city,registration_date,customer_segment,total_orders,total_spent,is_active
600,First_600,Last_600,customer_600@example.com,+1-466-267-8653,21,M,Germany,,City_7,2023-04-11,Bronze,0,0.0,True
601,First_601,Last_601,customer_601@example.com,+1-351-226-6727,20,F,Australia,,City_91,2022-12-20,Silver,3,182.07,True
602,First_602,Last_602,customer_602@example.com,+1-204-638-3958,29,M,Netherlands,,City_35,2024-02-25,Silver,5,469.24,True
603,First_603,Last_603,customer_603@example.com,+1-804-208-6300,33,F,United Kingdom,,City_43,2025-04-24,Bronze,5,1547.88,True
604,First_604,Last_604,customer_604@example.com,+1-244-771-8423,47,Other,Italy,,City_59,2025-04-15,Silver,2,583.65,True
605,First_605,Last_605,customer_605@example.com,+1-294-508-5180,31,M,Canada,,City_42,2025-01-07,Silver,5,1115.42,True
606,First_606,Last_606,customer_606@example.com,+1-357-223-5891,23,M,France,,City_21,2023-07-05,Bronze,2,567.76,True
607,First_607,Last_607,customer_607@example.com,+1-576-624-4274,65,F,Sweden,,City_17,2023-04-27,Bronze,0,0.0,True
608,First_608,Last_608,customer_608@example.com,+1-644-745-7979,48,F,Sweden,,City_77,2023-07-27,Bronze,5,2318.46,True
609,First_609,Last_609,customer_609@example.com,+1-737-185-5762,39,F,France,,City_83,2022-11-12,Silver,1,197.85,True
610,First_610,Last_610,customer_610@example.com,+1-637-402-1781,76,F,Canada,,City_20,2025-04-19,Platinum,5,613.81,True
611,First_611,Last_611,customer_611@example.com,+1-563-360-2339,50,M,Netherlands,,City_55,2025-06-28,Bronze,3,1035.98,True
612,First_612,Last_612,customer_612@example.com,+1-921-404-6143,25,Other,Italy,,City_23,2025-08-26,Silver,8,275.17,True
613,First_613,Last_613,customer_613@example.com,+1-818-365-2742,66,Other,Italy,,City_80,2023-03-12,Gold,2,186.84,True
614,First_614,Last_614,customer_614@example.com,+1-962-716-8974,18,F,United Kingdom,,City_2,2025-08-23,Bronze,3,956.96,True
615,First_615,Last_615,customer_615@example.com,+1-912-292-1439,62,Other,Spain,,City_39,2023-09-21,Bronze,1,86.85,True
616,First_616,Last_616,customer_616@example.com,+1-351-585-7912,59,M,Spain,,City_81,2024-12-05,Gold,3,153.4,True
617,First_617,Last_617,customer_617@example.com,+1-783-949-7418,65,Other,Italy,,City_63,2024-11-20,Bronze,8,1951.83,True
618,First_618,Last_618,customer_618@example.com,+1-497-137-8987,24,Other,Spain,,City_54,2025-09-12,Gold,5,1251.2,True
619,First_619,Last_619,customer_619@example.com,+1-219-532-6174,55,Other,Sweden,,City_87,2022-11-12,Gold,8,801.38,True
620,First_620,Last_620,customer_620@example.com,+1-646-121-3643,75,Other,Spain,,City_61,2024-03-29,Bronze,3,849.51,True
621,First_621,Last_621,customer_621@example.com,+1-932-772-8675,48,F,Italy,,City_30,2024-08-31,Silver,3,939.52,True
622,First_622,Last_622,customer_622@example.com,+1-365-736-4394,64,Other,Spain,,City_54,2024-02-06,Gold,5,1799.93,True
623,First_623,Last_623,customer_623@example.com,+1-705-410-4845,60,F,Germany,,City_23,2025-04-05,Bronze,3,169.72,True
624,First_624,Last_624,customer_624@example.com,+1-775-329-8968,19,F,Canada,,City_46,2025-06-24,Silver,1,61.21,True
625,First_625,Last_625,customer_625@example.com,+1-304-943-1687,68,F,United States,MO,City_35,2023-11-02,Gold,8,2069.74,True
626,First_626,Last_626,customer_626@example.com,+1-950-991-2626,58,M,France,,City_47,2024-10-21,Bronze,2,349.25,True
627,First_627,Last_627,customer_627@example.com,+1-685-449-5698,39,M,United Kingdom,,City_26,2023-09-15,Bronze,2,801.06,True
628,First_628,Last_628,customer_628@example.com,+1-433-241-8025,35,F,Spain,,City_47,2025-04-07,Silver,1,380.89,True
629,First_629,Last_629,customer_629@example.com,+1-349-888-1162,75,F,Netherlands,,City_88,2023-06-13,Bronze,0,0.0,True
630,First_630,Last_630,customer_630@example.com,+1-977-137-3473,78,M,United Kingdom,,City_44,2022-11-04,Bronze,30,2346.11,True
631,First_631,Last_631,customer_631@example.com,+1-938-860-6139,80,Other,Netherlands,,City_38,2025-06-02,Bronze,8,2615.27,True
632,First_632,Last_632,customer_632@example.com,+1-757-739-8244,70,F,Netherlands,,City_79,2025-09-12,Gold,5,882.71,True
633,First_633,Last_633,customer_633@example.com,+1-329-632-9860,67,M,Canada,,City_11,2023-06-23,Bronze,2,700.25,True
634,First_634,Last_634,customer_634@example.com,+1-752-706-5238,50,Other,Canada,,City_67,2025-03-22,Bronze,3,69.63,True
635,First_635,Last_635,customer_635@example.com,+1-326-148-3043,64,F,Netherlands,,City_15,2024-01-15,Silver,8,874.05,True
636,First_636,Last_636,customer_636@example.com,+1-558-406-5661,47,F,France,,City_96,2025-09-18,Platinum,3,648.02,True
637,First_637,Last_637,customer_637@example.com,+1-569-565-2605,63,F,Netherlands,,City_95,2024-12-16,Bronze,2,484.65,True
638,First_638,Last_638,customer_638@example.com,+1-578-793-9622,71,F,United Kingdom,,City_12,2023-05-11,Bronze,8,1514.55,True
639,First_639,Last_639,customer_639@example.com,+1-701-849-7830,67,F,Canada,,City_75,2022-11-01,Bronze,2,348.07,True
640,First_640,Last_640,customer_640@example.com,+1-911-317-8461,50,M,Italy,,City_92,2024-12-07,Bronze,20,4123.7,True
641,First_641,Last_641,customer_641@example.com,+1-241-635-3511,78,Other,Australia,,City_16,2024-11-11,Silver,2,127.21,True
642,First_642,Last_642,customer_642@example.com,+1-512-390-4532,41,F,Canada,,City_63,2024-01-13,Bronze,1,420.69,True
643,First_643,Last_643,customer_643@example.com,+1-692-686-6074,18,M,Netherlands,,City_45,2023-01-01,Bronze,0,0.0,True
644,First_644,Last_644,customer_644@example.com,+1-979-560-8357,68,F,Italy,,City_93,2023-11-07,Gold,1,69.63,True
645,First_645,Last_645,customer_645@example.com,+1-886-553-5544,23,Other,Sweden,,City_53,2023-12-02,Bronze,12,1632.21,True
646,First_646,Last_646,customer_646@example.com,+1-772-187-4152,63,M,Sweden,,City_81,2024-10-24,Silver,5,1152.21,True
647,First_647,Last_647,customer_647@example.com,+1-744-284-1310,79,Other,Netherlands,,City_25,2025-06-12,Silver,3,60.9,True
648,First_648,Last_648,customer_648@example.com,+1-703-982-1381,33,Other,Sweden,,City_57,2024-08-03,Bronze,3,388.73,True
649,First_649,Last_649,customer_649@example.com,+1-301-654-3755,44,M,Netherlands,,City_41,2024-09-24,Bronze,0,0.0,True
650,First_650,Last_650,customer_650@example.com,+1-385-127-1958,34,M,Germany,,City_40,2024-09-19,Platinum,5,201.93,True
651,First_651,Last_651,customer_651@example.com,+1-442-604-9333,38,M,Spain,,City_42,2025-03-10,Bronze,12,1232.17,True
652,First_652,Last_652,customer_652@example.com,+1-219-375-2663,78,M,Canada,,City_8,2023-08-02,Bronze,3,823.03,True
653,First_653,Last_653,customer_653@example.com,+1-582-653-3755,37,Other,Spain,,City_58,2025-01-14,Bronze,3,272.86,True
654,First_654,Last_654,customer_654@example.com,+1-589-459-4485,79,Other,Italy,,City_6,2023-05-15,Bronze,3,754.38,True
655,First_655,Last_655,customer_655@example.com,+1-291-504-3014,36,M,Germany,,City_95,2022-11-18,Silver,0,0.0,True
656,First_656,Last_656,customer_656@example.com,+1-850-367-8417,74,F,France,,City_79,2024-03-05,Silver,8,5166.21,True
657,First_657,Last_657,customer_657@example.com,+1-823-587-1070,39,M,Italy,,City_77,2023-12-10,Bronze,12,816.07,True
658,First_658,Last_658,customer_658@example.com,+1-864-766-2270,44,Other,Italy,,City_98,2024-10-08,Bronze,0,0.0,True
659,First_659,Last_659,customer_659@example.com,+1-913-108-3044,61,M,Australia,,City_49,2023-04-01,Gold,2,164.83,True
660,First_660,Last_660,customer_660@example.com,+1-510-927-4623,46,M,France,,City_96,2024-08-29,Bronze,2,105.16,True
661,First_661,Last_661,customer_661@example.com,+1-853-505-2817,79,F,United States,NC,City_64,2022-12-22,Gold,5,463.88,True
662,First_662,Last_662,customer_662@example.com,+1-266-702-3101,49,M,Netherlands,,City_25,2022-12-09,Silver,3,933.05,True
663,First_663,Last_663,customer_663@example.com,+1-664-102-7997,34,Other,France,,City_67,2025-01-11,Silver,2,523.51,True
664,First_664,Last_664,customer_664@example.com,+1-977-144-4678,72,F,Spain,,City_53,2025-06-14,Bronze,5,925.63,False
665,First_665,Last_665,customer_665@example.com,+1-431-806-7943,46,F,United States,WA,City_25,2022-10-04,Bronze,8,3663.72,True
666,First_666,Last_666,customer_666@example.com,+1-224-706-6477,30,M,Australia,,City_40,2024-05-05,Bronze,3,77.19,True
667,First_667,Last_667,customer_667@example.com,+1-274-894-8184,24,F,France,,City_44,2024-05-10,Gold,8,1674.42,True
668,First_668,Last_668,customer_668@example.com,+1-304-793-1914,55,M,United Kingdom,,City_8,2023-03-29,Gold,2,518.8,True
669,First_669,Last_669,customer_669@example.com,+1-838-110-8428,72,F,Spain,,City_13,2024-02-03,Silver,2,1166.55,True
670,First_670,Last_670,customer_670@example.com,+1-536-701-4153,74,Other,Sweden,,City_13,2023-05-06,Bronze,12,5033.44,True
671,First_671,Last_671,customer_671@example.com,+1-462-463-7897,56,Other,United Kingdom,,City_76,2025-09-03,Silver,1,237.13,True
672,First_672,Last_672,customer_672@example.com,+1-972-466-6098,29,M,Germany,,City_6,2023-04-02,Bronze,2,344.64,True
673,First_673,Last_673,customer_673@example.com,+1-894-248-1939,27,F,Canada,,City_78,2024-12-04,Bronze,2,24.89,True
674,First_674,Last_674,customer_674@example.com,+1-687-811-8657,45,F,France,,City_26,2025-06-09,Silver,1,44.28,True
675,First_675,Last_675,customer_675@example.com,+1-243-607-4594,72,Other,Sweden,,City_43,2023-11-20,Silver,2,155.06,True
676,First_676,Last_676,customer_676@example.com,+1-957-484-4363,62,M,Italy,,City_80,2024-06-29,Bronze,3,1198.92,True
677,First_677,Last_677,customer_677@example.com,+1-799-883-6896,41,M,United Kingdom,,City_46,2025-09-15,Bronze,1,119.46,True
678,First_678,Last_678,customer_678@example.com,+1-382-300-1352,30,F,Germany,,City_29,2024-08-17,Gold,5,681.52,True
679,First_679,Last_679,customer_679@example.com,+1-667-345-7056,76,M,United States,IL,City_49,2024-04-10,Silver,8,1086.42,True
680,First_680,Last_680,customer_680@example.com,+1-347-233-4107,78,Other,Sweden,,City_56,2024-10-13,Gold,0,0.0,True
681,First_681,Last_681,customer_681@example.com,+1-501-908-3434,62,F,Australia,,City_77,2023-08-16,Bronze,3,735.6,True
682,First_682,Last_682,customer_682@example.com,+1-681-909-2062,58,F,Germany,,City_66,2025-06-11,Platinum,8,742.6,True
683,First_683,Last_683,customer_683@example.com,+1-911-594-9106,66,Other,Netherlands,,City_48,2023-07-27,Bronze,3,390.16,True
684,First_684,Last_684,customer_684@example.com,+1-635-486-3575,58,Other,United States,OH,City_29,2023-06-30,Gold,3,302.93,True
685,First_685,Last_685,customer_685@example.com,+1-242-576-9392,34,Other,United Kingdom,,City_18,2023-08-24,Silver,2,417.78,True
686,First_686,Last_686,customer_686@example.com,+1-277-467-2350,46,F,Spain,,City_53,2023-05-10,Bronze,3,524.08,True
687,First_687,Last_687,customer_687@example.com,+1-273-468-1627,50,Other,United Kingdom,,City_36,2022-12-06,Gold,0,0.0,True
688,First_688,Last_688,customer_688@example.com,+1-922-718-3258,30,Other,Australia,,City_33,2023-11-15,Bronze,8,2495.81,True
689,First_689,Last_689,customer_689@example.com,+1-871-112-8733,18,F,Canada,,City_45,2024-04-12,Silver,2,320.92,True
690,First_690,Last_690,customer_690@example.com,+1-765-875-8679,73,F,France,,City_30,2024-11-27,Silver,1,100.76,True
691,First_691,Last_691,customer_691@example.com,+1-771-130-7139,39,M,Australia,,City_25,2023-02-27,Bronze,12,1981.06,True
692,First_692,Last_692,customer_692@example.com,+1-613-881-9808,37,Other,United States,TN,City_85,2025-01-09,Gold,2,331.32,True
693,First_693,Last_693,customer_693@example.com,+1-822-687-7404,54,M,Germany,,City_20,2025-08-12,Platinum,30,7030.28,True
694,First_694,Last_694,customer_694@example.com,+1-854-411-2527,78,F,United Kingdom,,City_69,2024-08-06,Bronze,3,397.43,True
695,First_695,Last_695,customer_695@example.com,+1-736-171-8449,20,Other,Sweden,,City_63,2024-09-30,Bronze,1,91.74,True
696,First_696,Last_696,customer_696@example.com,+1-960-170-7373,18,M,Australia,,City_53,2022-11-02,Bronze,30,1993.37,True
697,First_697,Last_697,customer_697@example.com,+1-517-701-4325,26,M,Canada,,City_56,2024-08-02,Gold,5,381.89,True
698,First_698,Last_698,customer_698@example.com,+1-782-602-8539,35,M,United States,IL,City_58,2023-03-04,Bronze,2,915.56,True
699,First_699,Last_699,customer_699@example.com,+1-504-500-3869,65,M,Canada,,City_83,2025-07-10,Gold,3,979.45,True
700,First_700,Last_700,customer_700@example.com,+1-943-839-4559,75,Other,Spain,,City_59,2024-09-26,Bronze,5,1492.07,True
701,First_701,Last_701,customer_701@example.com,+1-661-268-5141,66,Other,United Kingdom,,City_48,2023-06-09,Bronze,1,397.31,True
702,First_702,Last_702,customer_702@example.com,+1-399-506-1618,47,M,United Kingdom,,City_82,2025-06-29,Silver,5,755.93,True
703,First_703,Last_703,customer_703@example.com,+1-872-348-8171,38,Other,Italy,,City_63,2024-12-23,Bronze,0,0.0,True
704,First_704,Last_704,customer_704@example.com,+1-372-179-1183,71,M,Germany,,City_3,2024-03-06,Silver,1,64.74,True
705,First_705,Last_705,customer_705@example.com,+1-248-956-9566,46,F,Germany,,City_28,2024-11-18,Silver,8,1724.09,True
706,First_706,Last_706,customer_706@example.com,+1-990-486-4305,42,Other,Canada,,City_57,2025-03-02,Bronze,0,0.0,True
707,First_707,Last_707,customer_707@example.com,+1-214-445-4148,76,M,France,,City_12,2023-08-23,Bronze,0,0.0,True
708,First_708,Last_708,customer_708@example.com,+1-775-741-4105,32,M,Germany,,City_93,2025-05-22,Bronze,2,117.99,True
709,First_709,Last_709,customer_709@example.com,+1-523-112-7376,78,F,United Kingdom,,City_30,2023-07-12,Bronze,2,162.5,True
710,First_710,Last_710,customer_710@example.com,+1-423-520-5940,22,Other,Canada,,City_84,2024-07-05,Silver,0,0.0,True
711,First_711,Last_711,customer_711@example.com,+1-913-497-3177,80,M,Netherlands,,City_73,2022-12-10,Bronze,20,5053.44,True
712,First_712,Last_712,customer_712@example.com,+1-855-859-4808,80,Other,Italy,,City_9,2023-12-17,Bronze,3,731.61,True
713,First_713,Last_713,customer_713@example.com,+1-834-181-1981,32,M,Sweden,,City_98,2025-09-01,Gold,2,727.13,True
714,First_714,Last_714,customer_714@example.com,+1-942-712-8270,36,M,Germany,,City_49,2022-12-12,Bronze,0,0.0,True
715,First_715,Last_715,customer_715@example.com,+1-624-763-5726,26,F,Australia,,City_83,2023-11-25,Silver,0,0.0,True
716,First_716,Last_716,customer_716@example.com,+1-936-327-7250,72,Other,Australia,,City_44,2024-06-16,Bronze,3,316.56,True
717,First_717,Last_717,customer_717@example.com,+1-409-228-2503,46,Other,United States,TX,City_63,2024-09-18,Bronze,1,274.91,True
718,First_718,Last_718,customer_718@example.com,+1-380-720-5079,33,Other,United Kingdom,,City_55,2024-08-06,Silver,2,693.36,True
719,First_719,Last_719,customer_719@example.com,+1-632-617-8101,79,Other,France,,City_35,2023-03-25,Gold,3,449.75,True
720,First_720,Last_720,customer_720@example.com,+1-944-279-5215,19,F,Spain,,City_11,2023-01-15,Silver,12,2998.16,True
721,First_721,Last_721,customer_721@example.com,+1-339-832-8688,47,F,Spain,,City_72,2024-01-11,Silver,0,0.0,True
722,First_722,Last_722,customer_722@example.com,+1-960-482-7292,18,M,Netherlands,,City_94,2024-09-05,Silver,3,2573.92,True
723,First_723,Last_723,customer_723@example.com,+1-989-869-6711,44,M,United Kingdom,,City_50,2025-05-06,Gold,1,392.76,True
724,First_724,Last_724,customer_724@example.com,+1-689-135-6921,58,Other,Australia,,City_90,2023-01-02,Bronze,2,335.18,True
725,First_725,Last_725,customer_725@example.com,+1-792-778-3644,62,Other,Germany,,City_34,2025-08-02,Silver,12,871.09,True
726,First_726,Last_726,customer_726@example.com,+1-458-808-5951,43,Other,Sweden,,City_11,2023-08-03,Silver,1,167.16,True
727,First_727,Last_727,customer_727@example.com,+1-552-933-3338,60,F,Sweden,,City_40,2022-10-03,Silver,5,297.79,True
728,First_728,Last_728,customer_728@example.com,+1-737-526-5724,77,Other,Spain,,City_90,2024-07-26,Bronze,30,1345.72,True
729,First_729,Last_729,customer_729@example.com,+1-780-933-4482,29,F,Germany,,City_91,2024-10-14,Bronze,3,603.63,True
730,First_730,Last_730,customer_730@example.com,+1-311-989-3721,65,M,France,,City_34,2025-05-31,Platinum,8,1394.42,True
731,First_731,Last_731,customer_731@example.com,+1-303-109-2000,42,M,Canada,,City_9,2025-04-06,Bronze,3,570.12,True
732,First_732,Last_732,customer_732@example.com,+1-817-632-5355,60,Other,United States,FL,City_28,2025-09-14,Silver,0,0.0,True
733,First_733,Last_733,customer_733@example.com,+1-445-469-7528,66,F,Sweden,,City_55,2023-02-02,Bronze,5,687.25,True
734,First_734,Last_734,customer_734@example.com,+1-342-126-3013,80,F,Australia,,City_13,2025-06-03,Bronze,8,1271.57,True
735,First_735,Last_735,customer_735@example.com,+1-529-117-6901,78,Other,France,,City_48,2024-03-05,Bronze,5,1387.31,True
736,First_736,Last_736,customer_736@example.com,+1-687-774-2645,61,F,France,,City_78,2023-12-02,Bronze,5,2178.91,True
737,First_737,Last_737,customer_737@example.com,+1-889-661-8648,56,M,Germany,,City_67,2024-02-05,Gold,5,995.22,True
738,First_738,Last_738,customer_738@example.com,+1-916-191-2728,79,M,Italy,,City_85,2023-03-30,Silver,1,80.21,True
739,First_739,Last_739,customer_739@example.com,+1-886-226-3224,28,F,Spain,,City_99,2025-07-31,Bronze,5,1489.27,True
740,First_740,Last_740,customer_740@example.com,+1-586-834-7252,23,Other,Australia,,City_29,2022-12-26,Gold,5,1265.83,True
741,First_741,Last_741,customer_741@example.com,+1-291-448-4082,69,M,France,,City_34,2023-04-18,Bronze,0,0.0,True
742,First_742,Last_742,customer_742@example.com,+1-633-427-6980,54,F,Germany,,City_41,2025-02-03,Platinum,3,651.51,True
743,First_743,Last_743,customer_743@example.com,+1-348-935-5863,51,Other,Sweden,,City_76,2025-01-13,Bronze,2,437.06,True
744,First_744,Last_744,customer_744@example.com,+1-235-713-6245,61,F,Germany,,City_77,2022-12-10,Bronze,5,2711.58,True
745,First_745,Last_745,customer_745@example.com,+1-260-929-6458,35,Other,Sweden,,City_62,2025-01-19,Silver,1,119.77,True
746,First_746,Last_746,customer_746@example.com,+1-944-501-5900,72,Other,France,,City_90,2024-07-24,Silver,12,4918.28,True
747,First_747,Last_747,customer_747@example.com,+1-273-640-5637,19,Other,Spain,,City_44,2024-11-06,Bronze,3,417.89,True
748,First_748,Last_748,customer_748@example.com,+1-926-411-8496,62,Other,Spain,,City_13,2024-08-25,Bronze,5,1205.94,True
749,First_749,Last_749,customer_749@example.com,+1-789-204-3418,46,Other,Italy,,City_38,2024-12-21,Gold,1,286.82,True
750,First_750,Last_750,customer_750@example.com,+1-865-446-8107,61,M,United States,FL,City_46,2023-05-08,Platinum,1,37.63,True
751,First_751,Last_751,customer_751@example.com,+1-963-484-2468,33,M,United Kingdom,,City_31,2023-06-24,Bronze,2,500.86,True
752,First_752,Last_752,customer_752@example.com,+1-721-330-1377,35,Other,Italy,,City_48,2023-08-08,Bronze,1,64.02,True
753,First_753,Last_753,customer_753@example.com,+1-785-228-2629,35,Other,United Kingdom,,City_76,2023-01-20,Bronze,3,846.13,True
754,First_754,Last_754,customer_754@example.com,+1-798-651-3033,43,Other,United States,WA,City_72,2024-09-15,Gold,5,1072.05,True
755,First_755,Last_755,customer_755@example.com,+1-521-225-1641,79,Other,United Kingdom,,City_24,2024-07-31,Gold,5,48.82,True
